Time,Var1,Var2
329.7000,-1.1447,-0.1447
329.8000,-1.1447,-0.1447
329.9000,-1.1447,-0.1447
330.0000,-1.1447,-0.1447
330.1000,-1.1447,-0.1447
330.2000,-1.1447,-0.1447
330.3000,-1.1447,-0.1447
330.4000,-1.1447,-0.1447
330.5000,-1.1447,-0.1447
330.6000,-1.1447,-0.1447
330.7000,-1.1447,-0.1447
330.8000,-1.1447,-0.1447
330.9000,-1.1447,-0.1447
331.0000,-1.1447,-0.1447
331.1000,-1.1447,-0.1447
331.2000,-1.1447,-0.1447
331.3000,-1.1447,-0.1447
331.4000,-1.1447,-0.1447
331.5000,-1.1447,-0.1447
331.6000,-1.1447,-0.1447
331.7000,-1.1447,-0.1447
331.8000,-1.1447,-0.1447
331.9000,-1.1447,-0.1447
332.0000,-1.1447,-0.1447
332.1000,-1.1447,-0.1447
332.2000,-1.1447,-0.1447
332.3000,-1.1447,-0.1447
332.4000,-1.1447,-0.1447
332.5000,-1.1447,-0.1447
332.6000,-1.1447,-0.1447
332.7000,-1.1447,-0.1447
332.8000,-1.1447,-0.1447
332.9000,-1.1447,-0.1447
333.0000,-1.1447,-0.1447
333.1000,-1.1447,-0.1447
333.2000,-1.1447,-0.1447
333.3000,-1.1447,-0.1447
333.4000,-1.1447,-0.1447
333.5000,-1.1447,-0.1447
333.6000,-1.1447,-0.1447
333.7000,-1.1447,-0.1447
333.8000,-1.1447,-0.1447
333.9000,-1.1447,-0.1447
334.0000,-1.1447,-0.1447
334.1000,-1.1447,-0.1447
334.2000,-1.1447,-0.1447
334.3000,-1.1447,-0.1447
334.4000,-1.1447,-0.1447
334.5000,-1.1447,-0.1447
334.6000,-1.1447,-0.1447
334.7000,-1.1447,-0.1447
334.8000,-1.1447,-0.1447
334.9000,-1.1447,-0.1447
335.0000,-1.1447,-0.1447
335.1000,-1.1447,-0.1447
335.2000,-1.1447,-0.1447
335.3000,-1.1447,-0.1447
335.4000,-1.1447,-0.1447
335.5000,-1.1447,-0.1447
335.6000,-1.1447,-0.1447
335.7000,-1.1447,-0.1447
335.8000,-1.1447,-0.1447
335.9000,-1.1447,-0.1447
336.0000,-1.1447,-0.1447
336.1000,-1.1447,-0.1447
336.2000,-1.1447,-0.1447
336.3000,-1.1447,-0.1447
336.4000,-1.1447,-0.1447
336.5000,-1.1447,-0.1447
336.6000,-1.1447,-0.1447
336.7000,-1.1447,-0.1447
336.8000,-1.1447,-0.1447
336.9000,-1.1447,-0.1447
337.0000,-1.1447,-0.1447
337.1000,-1.1447,-0.1447
337.2000,-1.1447,-0.1447
337.3000,-1.1447,-0.1447
337.4000,-1.1447,-0.1447
337.5000,-1.1447,-0.1447
337.6000,-1.1447,-0.1447
337.7000,-1.1447,-0.1447
337.8000,-1.1447,-0.1447
337.9000,-1.1447,-0.1447
338.0000,-1.1447,-0.1447
338.1000,-1.1447,-0.1447
338.2000,-1.1447,-0.1447
338.3000,-1.1447,-0.1447
338.4000,-1.1447,-0.1447
338.5000,-1.1447,-0.1447
338.6000,-1.1447,-0.1447
338.7000,-1.1447,-0.1447
338.8000,-1.1447,-0.1447
338.9000,-1.1447,-0.1447
339.0000,-1.1447,-0.1447
339.1000,-1.1447,-0.1447
339.2000,-1.1447,-0.1447
339.3000,-1.1447,-0.1447
339.4000,-1.1447,-0.1447
339.5000,-1.1447,-0.1447
339.6000,-1.1447,-0.1447
339.7000,-1.1447,-0.1447
339.8000,-1.1447,-0.1447
339.9000,-1.1447,-0.1447
340.0000,-1.1447,-0.1447
340.1000,-1.1447,-0.1447
340.2000,-1.1447,-0.1447
340.3000,-1.1447,-0.1447
340.4000,-1.1447,-0.1447
340.5000,-1.1447,-0.1447
340.6000,-1.1447,-0.1447
340.7000,-1.1447,-0.1447
340.8000,-1.1447,-0.1447
340.9000,-1.1447,-0.1447
341.0000,-1.1447,-0.1447
341.1000,-1.1447,-0.1447
341.2000,-1.1447,-0.1447
341.3000,-1.1447,-0.1447
341.4000,-1.1447,-0.1447
341.5000,-1.1447,-0.1447
341.6000,-1.1447,-0.1447
341.7000,-1.1447,-0.1447
341.8000,-1.1447,-0.1447
341.9000,-1.1447,-0.1447
342.0000,-1.1447,-0.1447
342.1000,-1.1447,-0.1447
342.2000,-1.1447,-0.1447
342.3000,-1.1447,-0.1447
342.4000,-1.1447,-0.1447
342.5000,-1.1447,-0.1447
342.6000,-1.1447,-0.1447
342.7000,-1.1447,-0.1447
342.8000,-1.1447,-0.1447
342.9000,-1.1447,-0.1447
343.0000,-1.1447,-0.1447
343.1000,-1.1447,-0.1447
343.2000,-1.1447,-0.1447
343.3000,-1.1447,-0.1447
343.4000,-1.1447,-0.1447
343.5000,-1.1447,-0.1447
343.6000,-1.1447,-0.1447
343.7000,-1.1447,-0.1447
343.8000,-1.1447,-0.1447
343.9000,-1.1447,-0.1447
344.0000,-1.1447,-0.1447
344.1000,-1.1447,-0.1447
344.2000,-1.1447,-0.1447
344.3000,-1.1447,-0.1447
344.4000,-1.1447,-0.1447
344.5000,-1.1447,-0.1447
344.6000,-1.1447,-0.1447
344.7000,-1.1447,-0.1447
344.8000,-1.1447,-0.1447
344.9000,-1.1447,-0.1447
345.0000,-1.1447,-0.1447
345.1000,-1.1447,-0.1447
345.2000,-1.1447,-0.1447
345.3000,-1.1447,-0.1447
345.4000,-1.1447,-0.1447
345.5000,-1.1447,-0.1447
345.6000,-1.1447,-0.1447
345.7000,-1.1447,-0.1447
345.8000,-1.1447,-0.1447
345.9000,-1.1447,-0.1447
346.0000,-1.1447,-0.1447
346.1000,-1.1447,-0.1447
346.2000,-1.1447,-0.1447
346.3000,-1.1447,-0.1447
346.4000,-1.1447,-0.1447
346.5000,-1.1447,-0.1447
346.6000,-1.1447,-0.1447
346.7000,-1.1447,-0.1447
346.8000,-1.1447,-0.1447
346.9000,-1.1447,-0.1447
347.0000,-1.1447,-0.1447
347.1000,-1.1447,-0.1447
347.2000,-1.1447,-0.1447
347.3000,-1.1447,-0.1447
347.4000,-1.1447,-0.1447
347.5000,-1.1447,-0.1447
347.6000,-1.1447,-0.1447
347.7000,-1.1447,-0.1447
347.8000,-1.1447,-0.1447
347.9000,-1.1447,-0.1447
348.0000,-1.1447,-0.1447
348.1000,-1.1447,-0.1447
348.2000,-1.1447,-0.1447
348.3000,-1.1447,-0.1447
348.4000,-1.1447,-0.1447
348.5000,-1.1447,-0.1447
348.6000,-1.1447,-0.1447
348.7000,-1.1447,-0.1447
348.8000,-1.1447,-0.1447
348.9000,-1.1447,-0.1447
349.0000,-1.1447,-0.1447
349.1000,-1.1447,-0.1447
349.2000,-1.1447,-0.1447
349.3000,-1.1447,-0.1447
349.4000,-1.1447,-0.1447
349.5000,-1.1447,-0.1447
349.6000,-1.1447,-0.1447
349.7000,-1.1447,-0.1447
349.8000,-1.1447,-0.1447
349.9000,-1.1447,-0.1447
350.0000,-1.1447,-0.1447
350.1000,-1.1447,-0.1447
350.2000,-1.1447,-0.1447
350.3000,-1.1447,-0.1447
350.4000,-1.1447,-0.1447
350.5000,-1.1447,-0.1447
350.6000,-1.1447,-0.1447
350.7000,-1.1447,-0.1447
350.8000,-1.1447,-0.1447
350.9000,-1.1447,-0.1447
351.0000,-1.1447,-0.1447
351.1000,-1.1447,-0.1447
351.2000,-1.1447,-0.1447
351.3000,-1.1447,-0.1447
351.4000,-1.1447,-0.1447
351.5000,-1.1447,-0.1447
351.6000,-1.1447,-0.1447
351.7000,-1.1447,-0.1447
351.8000,-1.1447,-0.1447
351.9000,-1.1447,-0.1447
352.0000,-1.1447,-0.1447
352.1000,-1.1447,-0.1447
352.2000,-1.1447,-0.1447
352.3000,-1.1447,-0.1447
352.4000,-1.1447,-0.1447
352.5000,-1.1447,-0.1447
352.6000,-1.1447,-0.1447
352.7000,-1.1447,-0.1447
352.8000,-1.1447,-0.1447
352.9000,-1.1447,-0.1447
353.0000,-1.1447,-0.1447
353.1000,-1.1447,-0.1447
353.2000,-1.1447,-0.1447
353.3000,-1.1447,-0.1447
353.4000,-1.1447,-0.1447
353.5000,-1.1447,-0.1447
353.6000,-1.1447,-0.1447
353.7000,-1.1447,-0.1447
353.8000,-1.1447,-0.1447
353.9000,-1.1447,-0.1447
354.0000,-1.1447,-0.1447
354.1000,-1.1447,-0.1447
354.2000,-1.1447,-0.1447
354.3000,-1.1447,-0.1447
354.4000,-1.1447,-0.1447
354.5000,-1.1447,-0.1447
354.6000,-1.1447,-0.1447
354.7000,-1.1447,-0.1447
354.8000,-1.1447,-0.1447
354.9000,-1.1447,-0.1447
355.0000,-1.1447,-0.1447
355.1000,-1.1447,-0.1447
355.2000,-1.1447,-0.1447
355.3000,-1.1447,-0.1447
355.4000,-1.1447,-0.1447
355.5000,-1.1447,-0.1447
355.6000,-1.1447,-0.1447
355.7000,-1.1447,-0.1447
355.8000,-1.1447,-0.1447
355.9000,-1.1447,-0.1447
356.0000,-1.1447,-0.1447
356.1000,-1.1447,-0.1447
356.2000,-1.1447,-0.1447
356.3000,-1.1447,-0.1447
356.4000,-1.1447,-0.1447
356.5000,-1.1447,-0.1447
356.6000,-1.1447,-0.1447
356.7000,-1.1447,-0.1447
356.8000,-1.1447,-0.1447
356.9000,-1.1447,-0.1447
357.0000,-1.1447,-0.1447
357.1000,-1.1447,-0.1447
357.2000,-1.1447,-0.1447
357.3000,-1.1447,-0.1447
357.4000,-1.1447,-0.1447
357.5000,-1.1447,-0.1447
357.6000,-1.1447,-0.1447
357.7000,-1.1447,-0.1447
357.8000,-1.1447,-0.1447
357.9000,-1.1447,-0.1447
358.0000,-1.1447,-0.1447
358.1000,-1.1447,-0.1447
358.2000,-1.1447,-0.1447
358.3000,-1.1447,-0.1447
358.4000,-1.1447,-0.1447
358.5000,-1.1447,-0.1447
358.6000,-1.1447,-0.1447
358.7000,-1.1447,-0.1447
358.8000,-1.1447,-0.1447
358.9000,-1.1447,-0.1447
359.0000,-1.1447,-0.1447
359.1000,-1.1447,-0.1447
359.2000,-1.1447,-0.1447
359.3000,-1.1447,-0.1447
359.4000,-1.1447,-0.1447
359.5000,-1.1447,-0.1447
359.6000,-1.1447,-0.1447
359.7000,-1.1447,-0.1447
359.8000,-1.1447,-0.1447
359.9000,-1.1447,-0.1447
360.0000,-1.1447,-0.1447
360.1000,-1.1447,-0.1447
360.2000,-1.1447,-0.1447
360.3000,-1.1447,-0.1447
360.4000,-1.1447,-0.1447
360.5000,-1.1447,-0.1447
360.6000,-1.1447,-0.1447
360.7000,-1.1447,-0.1447
360.8000,-1.1447,-0.1447
360.9000,-1.1447,-0.1447
361.0000,-1.1447,-0.1447
361.1000,-1.1447,-0.1447
361.2000,-1.1447,-0.1447
361.3000,-1.1447,-0.1447
361.4000,-1.1447,-0.1447
361.5000,-1.1447,-0.1447
361.6000,-1.1447,-0.1447
361.7000,-1.1447,-0.1447
361.8000,-1.1447,-0.1447
361.9000,-1.1447,-0.1447
362.0000,-1.1447,-0.1447
362.1000,-1.1447,-0.1447
362.2000,-1.1447,-0.1447
362.3000,-1.1447,-0.1447
362.4000,-1.1447,-0.1447
362.5000,-1.1447,-0.1447
362.6000,-1.1447,-0.1447
362.7000,-1.1447,-0.1447
362.8000,-1.1447,-0.1447
362.9000,-1.1447,-0.1447
363.0000,-1.1447,-0.1447
363.1000,-1.1447,-0.1447
363.2000,-1.1447,-0.1447
363.3000,-1.1447,-0.1447
363.4000,-1.1447,-0.1447
363.5000,-1.1447,-0.1447
363.6000,-1.1447,-0.1447
363.7000,-1.1447,-0.1447
363.8000,-1.1447,-0.1447
363.9000,-1.1447,-0.1447
364.0000,-1.1447,-0.1447
364.1000,-1.1447,-0.1447
364.2000,-1.1447,-0.1447
364.3000,-1.1447,-0.1447
364.4000,-1.1447,-0.1447
364.5000,-1.1447,-0.1447
364.6000,-1.1447,-0.1447
364.7000,-1.1447,-0.1447
364.8000,-1.1447,-0.1447
364.9000,-1.1447,-0.1447
365.0000,-1.1447,-0.1447
365.1000,-1.1447,-0.1447
365.2000,-1.1447,-0.1447
365.3000,-1.1447,-0.1447
365.4000,-1.1447,-0.1447
365.5000,-1.1447,-0.1447
365.6000,-1.1447,-0.1447
365.7000,-1.1447,-0.1447
365.8000,-1.1447,-0.1447
365.9000,-1.1447,-0.1447
366.0000,-1.1447,-0.1447
366.1000,-1.1447,-0.1447
366.2000,-1.1447,-0.1447
366.3000,-1.1447,-0.1447
366.4000,-1.1447,-0.1447
366.5000,-1.1447,-0.1447
366.6000,-1.1447,-0.1447
366.7000,-1.1447,-0.1447
366.8000,-1.1447,-0.1447
366.9000,-1.1447,-0.1447
367.0000,-1.1447,-0.1447
367.1000,-1.1447,-0.1447
367.2000,-1.1447,-0.1447
367.3000,-1.1447,-0.1447
367.4000,-1.1447,-0.1447
367.5000,-1.1447,-0.1447
367.6000,-1.1447,-0.1447
367.7000,-1.1447,-0.1447
367.8000,-1.1447,-0.1447
367.9000,-1.1447,-0.1447
368.0000,-1.1447,-0.1447
368.1000,-1.1447,-0.1447
368.2000,-1.1447,-0.1447
368.3000,-1.1447,-0.1447
368.4000,-1.1447,-0.1447
368.5000,-1.1447,-0.1447
368.6000,-1.1447,-0.1447
368.7000,-1.1447,-0.1447
368.8000,-1.1447,-0.1447
368.9000,-1.1447,-0.1447
369.0000,-1.1447,-0.1447
369.1000,-1.1447,-0.1447
369.2000,-1.1447,-0.1447
369.3000,-1.1447,-0.1447
369.4000,-1.1447,-0.1447
369.5000,-1.1447,-0.1447
369.6000,-1.1447,-0.1447
369.7000,-1.1447,-0.1447
369.8000,-1.1447,-0.1447
369.9000,-1.1447,-0.1447
370.0000,-1.1447,-0.1447
370.1000,-1.1447,-0.1447
370.2000,-1.1447,-0.1447
370.3000,-1.1447,-0.1447
370.4000,-1.1447,-0.1447
370.5000,-1.1447,-0.1447
370.6000,-1.1447,-0.1447
370.7000,-1.1447,-0.1447
370.8000,-1.1447,-0.1447
370.9000,-1.1447,-0.1447
371.0000,-1.1447,-0.1447
371.1000,-1.1447,-0.1447
371.2000,-1.1447,-0.1447
371.3000,-1.1447,-0.1447
371.4000,-1.1447,-0.1447
371.5000,-1.1447,-0.1447
371.6000,-1.1447,-0.1447
371.7000,-1.1447,-0.1447
371.8000,-1.1447,-0.1447
371.9000,-1.1447,-0.1447
372.0000,-1.1447,-0.1447
372.1000,-1.1447,-0.1447
372.2000,-1.1447,-0.1447
372.3000,-1.1447,-0.1447
372.4000,-1.1447,-0.1447
372.5000,-1.1447,-0.1447
372.6000,-1.1447,-0.1447
372.7000,-1.1447,-0.1447
372.8000,-1.1447,-0.1447
372.9000,-1.1447,-0.1447
373.0000,-1.1447,-0.1447
373.1000,-1.1447,-0.1447
373.2000,-1.1447,-0.1447
373.3000,-1.1447,-0.1447
373.4000,-1.1447,-0.1447
373.5000,-1.1447,-0.1447
373.6000,-1.1447,-0.1447
373.7000,-1.1447,-0.1447
373.8000,-1.1447,-0.1447
373.9000,-1.1447,-0.1447
374.0000,-1.1447,-0.1447
374.1000,-1.1447,-0.1447
374.2000,-1.1447,-0.1447
374.3000,-1.1447,-0.1447
374.4000,-1.1447,-0.1447
374.5000,-1.1447,-0.1447
374.6000,-1.1447,-0.1447
374.7000,-1.1447,-0.1447
374.8000,-1.1447,-0.1447
374.9000,-1.1447,-0.1447
375.0000,-1.1447,-0.1447
375.1000,-1.1447,-0.1447
375.2000,-1.1447,-0.1447
375.3000,-1.1447,-0.1447
375.4000,-1.1447,-0.1447
375.5000,-1.1447,-0.1447
375.6000,-1.1447,-0.1447
375.7000,-1.1447,-0.1447
375.8000,-1.1447,-0.1447
375.9000,-1.1447,-0.1447
376.0000,-1.1447,-0.1447
376.1000,-1.1447,-0.1447
376.2000,-1.1447,-0.1447
376.3000,-1.1447,-0.1447
376.4000,-1.1447,-0.1447
376.5000,-1.1447,-0.1447
376.6000,-1.1447,-0.1447
376.7000,-1.1447,-0.1447
376.8000,-1.1447,-0.1447
376.9000,-1.1447,-0.1447
377.0000,-1.1447,-0.1447
377.1000,-1.1447,-0.1447
377.2000,-1.1447,-0.1447
377.3000,-1.1447,-0.1447
377.4000,-1.1447,-0.1447
377.5000,-1.1447,-0.1447
377.6000,-1.1447,-0.1447
377.7000,-1.1447,-0.1447
377.8000,-1.1447,-0.1447
377.9000,-1.1447,-0.1447
378.0000,-1.1447,-0.1447
378.1000,-1.1447,-0.1447
378.2000,-1.1447,-0.1447
378.3000,-1.1447,-0.1447
378.4000,-1.1447,-0.1447
378.5000,-1.1447,-0.1447
378.6000,-1.1447,-0.1447
378.7000,-1.1447,-0.1447
378.8000,-1.1447,-0.1447
378.9000,-1.1447,-0.1447
379.0000,-1.1447,-0.1447
379.1000,-1.1447,-0.1447
379.2000,-1.1447,-0.1447
379.3000,-1.1447,-0.1447
379.4000,-1.1447,-0.1447
379.5000,-1.1447,-0.1447
379.6000,-1.1447,-0.1447
379.7000,-1.1447,-0.1447
379.8000,-1.1447,-0.1447
379.9000,-1.1447,-0.1447
380.0000,-1.1447,-0.1447
380.1000,-1.1447,-0.1447
380.2000,-1.1447,-0.1447
380.3000,-1.1447,-0.1447
380.4000,-1.1447,-0.1447
380.5000,-1.1447,-0.1447
380.6000,-1.1447,-0.1447
380.7000,-1.1447,-0.1447
380.8000,-1.1447,-0.1447
380.9000,-1.1447,-0.1447
381.0000,-1.1447,-0.1447
381.1000,-1.1447,-0.1447
381.2000,-1.1447,-0.1447
381.3000,-1.1447,-0.1447
381.4000,-1.1447,-0.1447
381.5000,-1.1447,-0.1447
381.6000,-1.1447,-0.1447
381.7000,-1.1447,-0.1447
381.8000,-1.1447,-0.1447
381.9000,-1.1447,-0.1447
382.0000,-1.1447,-0.1447
382.1000,-1.1447,-0.1447
382.2000,-1.1447,-0.1447
382.3000,-1.1447,-0.1447
382.4000,-1.1447,-0.1447
382.5000,-1.1447,-0.1447
382.6000,-1.1447,-0.1447
382.7000,-1.1447,-0.1447
382.8000,-1.1447,-0.1447
382.9000,-1.1447,-0.1447
383.0000,-1.1447,-0.1447
383.1000,-1.1447,-0.1447
383.2000,-1.1447,-0.1447
383.3000,-1.1447,-0.1447
383.4000,-1.1447,-0.1447
383.5000,-1.1447,-0.1447
383.6000,-1.1447,-0.1447
383.7000,-1.1447,-0.1447
383.8000,-1.1447,-0.1447
383.9000,-1.1447,-0.1447
384.0000,-1.1447,-0.1447
384.1000,-1.1447,-0.1447
384.2000,-1.1447,-0.1447
384.3000,-1.1447,-0.1447
384.4000,-1.1447,-0.1447
384.5000,-1.1447,-0.1447
384.6000,-1.1447,-0.1447
384.7000,-1.1447,-0.1447
384.8000,-1.1447,-0.1447
384.9000,-1.1447,-0.1447
385.0000,-1.1447,-0.1447
385.1000,-1.1447,-0.1447
385.2000,-1.1447,-0.1447
385.3000,-1.1447,-0.1447
385.4000,-1.1447,-0.1447
385.5000,-1.1447,-0.1447
385.6000,-1.1447,-0.1447
385.7000,-1.1447,-0.1447
385.8000,-1.1447,-0.1447
385.9000,-1.1447,-0.1447
386.0000,-1.1447,-0.1447
386.1000,-1.1447,-0.1447
386.2000,-1.1447,-0.1447
386.3000,-1.1447,-0.1447
386.4000,-1.1447,-0.1447
386.5000,-1.1447,-0.1447
386.6000,-1.1447,-0.1447
386.7000,-1.1447,-0.1447
386.8000,-1.1447,-0.1447
386.9000,-1.1447,-0.1447
387.0000,-1.1447,-0.1447
387.1000,-1.1447,-0.1447
387.2000,-1.1447,-0.1447
387.3000,-1.1447,-0.1447
387.4000,-1.1447,-0.1447
387.5000,-1.1447,-0.1447
387.6000,-1.1447,-0.1447
387.7000,-1.1447,-0.1447
387.8000,-1.1447,-0.1447
387.9000,-1.1447,-0.1447
388.0000,-1.1447,-0.1447
388.1000,-1.1447,-0.1447
388.2000,-1.1447,-0.1447
388.3000,-1.1447,-0.1447
388.4000,-1.1447,-0.1447
388.5000,-1.1447,-0.1447
388.6000,-1.1447,-0.1447
388.7000,-1.1447,-0.1447
388.8000,-1.1447,-0.1447
388.9000,-1.1447,-0.1447
389.0000,-1.1447,-0.1447
389.1000,-1.1447,-0.1447
389.2000,-1.1447,-0.1447
389.3000,-1.1447,-0.1447
389.4000,-1.1447,-0.1447
389.5000,-1.1447,-0.1447
389.6000,-1.1447,-0.1447
389.7000,-1.1447,-0.1447
389.8000,-1.1447,-0.1447
389.9000,-1.1447,-0.1447
390.0000,-1.1447,-0.1447
390.1000,-1.1447,-0.1447
390.2000,-1.1447,-0.1447
390.3000,-1.1447,-0.1447
390.4000,-1.1447,-0.1447
390.5000,-1.1447,-0.1447
390.6000,-1.1447,-0.1447
390.7000,-1.1447,-0.1447
390.8000,-1.1447,-0.1447
390.9000,-1.1447,-0.1447
391.0000,-1.1447,-0.1447
391.1000,-1.1447,-0.1447
391.2000,-1.1447,-0.1447
391.3000,-1.1447,-0.1447
391.4000,-1.1447,-0.1447
391.5000,-1.1447,-0.1447
391.6000,-1.1447,-0.1447
391.7000,-1.1447,-0.1447
391.8000,-1.1447,-0.1447
391.9000,-1.1447,-0.1447
392.0000,-1.1447,-0.1447
392.1000,-1.1447,-0.1447
392.2000,-1.1447,-0.1447
392.3000,-1.1447,-0.1447
392.4000,-1.1447,-0.1447
392.5000,-1.1447,-0.1447
392.6000,-1.1447,-0.1447
392.7000,-1.1447,-0.1447
392.8000,-1.1447,-0.1447
392.9000,-1.1447,-0.1447
393.0000,-1.1447,-0.1447
393.1000,-1.1447,-0.1447
393.2000,-1.1447,-0.1447
393.3000,-1.1447,-0.1447
393.4000,-1.1447,-0.1447
393.5000,-1.1447,-0.1447
393.6000,-1.1447,-0.1447
393.7000,-1.1447,-0.1447
393.8000,-1.1447,-0.1447
393.9000,-1.1447,-0.1447
394.0000,-1.1447,-0.1447
394.1000,-1.1447,-0.1447
394.2000,-1.1447,-0.1447
394.3000,-1.1447,-0.1447
394.4000,-1.1447,-0.1447
394.5000,-1.1447,-0.1447
394.6000,-1.1447,-0.1447
394.7000,-1.1447,-0.1447
394.8000,-1.1447,-0.1447
394.9000,-1.1447,-0.1447
395.0000,-1.1447,-0.1447
395.1000,-1.1447,-0.1447
395.2000,-1.1447,-0.1447
395.3000,-1.1447,-0.1447
395.4000,-1.1447,-0.1447
395.5000,-1.1447,-0.1447
395.6000,-1.1447,-0.1447
395.7000,-1.1447,-0.1447
395.8000,-1.1447,-0.1447
395.9000,-1.1447,-0.1447
396.0000,-1.1447,-0.1447
396.1000,-1.1447,-0.1447
396.2000,-1.1447,-0.1447
396.3000,-1.1447,-0.1447
396.4000,-1.1447,-0.1447
396.5000,-1.1447,-0.1447
396.6000,-1.1447,-0.1447
396.7000,-1.1447,-0.1447
396.8000,-1.1447,-0.1447
396.9000,-1.1447,-0.1447
397.0000,-1.1447,-0.1447
397.1000,-1.1447,-0.1447
397.2000,-1.1447,-0.1447
397.3000,-1.1447,-0.1447
397.4000,-1.1447,-0.1447
397.5000,-1.1447,-0.1447
397.6000,-1.1447,-0.1447
397.7000,-1.1447,-0.1447
397.8000,-1.1447,-0.1447
397.9000,-1.1447,-0.1447
398.0000,-1.1447,-0.1447
398.1000,-1.1447,-0.1447
398.2000,-1.1447,-0.1447
398.3000,-1.1447,-0.1447
398.4000,-1.1447,-0.1447
398.5000,-1.1447,-0.1447
398.6000,-1.1447,-0.1447
398.7000,-1.1447,-0.1447
398.8000,-1.1447,-0.1447
398.9000,-1.1447,-0.1447
399.0000,-1.1447,-0.1447
399.1000,-1.1447,-0.1447
399.2000,-1.1447,-0.1447
399.3000,-1.1447,-0.1447
399.4000,-1.1447,-0.1447
399.5000,-1.1447,-0.1447
399.6000,-1.1447,-0.1447
399.7000,-1.1447,-0.1447
399.8000,-1.1447,-0.1447
399.9000,-1.1447,-0.1447
400.0000,-1.1447,-0.1447
400.1000,-1.1447,-0.1447
400.2000,-1.1447,-0.1447
400.3000,-1.1447,-0.1447
400.4000,-1.1447,-0.1447
400.5000,-1.1447,-0.1447
400.6000,-1.1447,-0.1447
400.7000,-1.1447,-0.1447
400.8000,-1.1447,-0.1447
400.9000,-1.1447,-0.1447
401.0000,-1.1447,-0.1447
401.1000,-1.1447,-0.1447
401.2000,-1.1447,-0.1447
401.3000,-1.1447,-0.1447
401.4000,-1.1447,-0.1447
401.5000,-1.1447,-0.1447
401.6000,-1.1447,-0.1447
401.7000,-1.1447,-0.1447
401.8000,-1.1447,-0.1447
401.9000,-1.1447,-0.1447
402.0000,-1.1447,-0.1447
402.1000,-1.1447,-0.1447
402.2000,-1.1447,-0.1447
402.3000,-1.1447,-0.1447
402.4000,-1.1447,-0.1447
402.5000,-1.1447,-0.1447
402.6000,-1.1447,-0.1447
402.7000,-1.1447,-0.1447
402.8000,-1.1447,-0.1447
402.9000,-1.1447,-0.1447
403.0000,-1.1447,-0.1447
403.1000,-1.1447,-0.1447
403.2000,-1.1447,-0.1447
403.3000,-1.1447,-0.1447
403.4000,-1.1447,-0.1447
403.5000,-1.1447,-0.1447
403.6000,-1.1447,-0.1447
403.7000,-1.1447,-0.1447
403.8000,-1.1447,-0.1447
403.9000,-1.1447,-0.1447
404.0000,-1.1447,-0.1447
404.1000,-1.1447,-0.1447
404.2000,-1.1447,-0.1447
404.3000,-1.1447,-0.1447
404.4000,-1.1447,-0.1447
404.5000,-1.1447,-0.1447
404.6000,-1.1447,-0.1447
404.7000,-1.1447,-0.1447
404.8000,-1.1447,-0.1447
404.9000,-1.1447,-0.1447
405.0000,-1.1447,-0.1447
405.1000,-1.1447,-0.1447
405.2000,-1.1447,-0.1447
405.3000,-1.1447,-0.1447
405.4000,-1.1447,-0.1447
405.5000,-1.1447,-0.1447
405.6000,-1.1447,-0.1447
405.7000,-1.1447,-0.1447
405.8000,-1.1447,-0.1447
405.9000,-1.1447,-0.1447
406.0000,-1.1447,-0.1447
406.1000,-1.1447,-0.1447
406.2000,-1.1447,-0.1447
406.3000,-1.1447,-0.1447
406.4000,-1.1447,-0.1447
406.5000,-1.1447,-0.1447
406.6000,-1.1447,-0.1447
406.7000,-1.1447,-0.1447
406.8000,-1.1447,-0.1447
406.9000,-1.1447,-0.1447
407.0000,-1.1447,-0.1447
407.1000,-1.1447,-0.1447
407.2000,-1.1447,-0.1447
407.3000,-1.1447,-0.1447
407.4000,-1.1447,-0.1447
407.5000,-1.1447,-0.1447
407.6000,-1.1447,-0.1447
407.7000,-1.1447,-0.1447
407.8000,-1.1447,-0.1447
407.9000,-1.1447,-0.1447
408.0000,-1.1447,-0.1447
408.1000,-1.1447,-0.1447
408.2000,-1.1447,-0.1447
408.3000,-1.1447,-0.1447
408.4000,-1.1447,-0.1447
408.5000,-1.1447,-0.1447
408.6000,-1.1447,-0.1447
408.7000,-1.1447,-0.1447
408.8000,-1.1447,-0.1447
408.9000,-1.1447,-0.1447
409.0000,-1.1447,-0.1447
409.1000,-1.1447,-0.1447
409.2000,-1.1447,-0.1447
409.3000,-1.1447,-0.1447
409.4000,-1.1447,-0.1447
409.5000,-1.1447,-0.1447
409.6000,-1.1447,-0.1447
409.7000,-1.1447,-0.1447
409.8000,-1.1447,-0.1447
409.9000,-1.1447,-0.1447
410.0000,-1.1447,-0.1447
410.1000,-1.1447,-0.1447
410.2000,-1.1447,-0.1447
410.3000,-1.1447,-0.1447
410.4000,-1.1447,-0.1447
410.5000,-1.1447,-0.1447
410.6000,-1.1447,-0.1447
410.7000,-1.1447,-0.1447
410.8000,-1.1447,-0.1447
410.9000,-1.1447,-0.1447
411.0000,-1.1447,-0.1447
411.1000,-1.1447,-0.1447
411.2000,-1.1447,-0.1447
411.3000,-1.1447,-0.1447
411.4000,-1.1447,-0.1447
411.5000,-1.1447,-0.1447
411.6000,-1.1447,-0.1447
411.7000,-1.1447,-0.1447
411.8000,-1.1447,-0.1447
